User,Community
terrie.james,0
ashley.lord,0
john.zufferli,0
zakiyyah.mcclure,0
stan.dowell,0
patricia.henry,0
carl.colditz,0
iblanco,0
chris.long,0
ameytina,0
nyadmin,0
molly.harris,0
charles.ward,0
syoung,0
maritta.mullet,0
nancy.sellers,0
pclark,0
jeffrey.oh,0
mike.coleman,0
eva.pao,0
rob.wilson,0
wbradfo,0
alan.comnes,0
mariachi.el,0
nhernandez,0
tammie.schoppe,0
jeremy.blachman,0
angie.zeman,0
kim.theriot,0
les_clewlow,0
sharriman,0
ryan.o'rourke,0
laurie.ellis,0
kedson,0
robert.bruce,0
andy.zipper,0
sally.beck,0
robert.cass,0
jmcafee,0
katherine.kelly,0
russell.diamond,0
cassandra.schultz,0
jrnelson,0
amozes,0
timothy.taylor,0
sneal12,0
peter.styles,0
David S Reinfeld,0
andrea.ring,0
george.mcclellan,0
robert.frank,0
jeanie.slone,0
robert.kilmer,0
sanjay.bhatnagar,0
daniel.allegretti,0
liddy.giamos,0
gouinmd,0
cgiron,0
cggarrod,0
c..hall,0
'leppard,0
patsy,0
brenda.flores-cuellar,0
tcm41894,0
rlaird,0
jose.bestard,0
john.metzler,0
michelle.cash,0
kevin.hannon,0
doug.arnell,0
carlos.rodriguez,0
40enron,0
akatz,0
patti99,0
lyle.larkworthy,0
allison.mchenry,0
wanda.curry,0
jozsef.balogh,0
dawn.derr,0
jason.wiesepape,0
william.fleenor,0
courtnie.parker,0
maryramsey,0
msagel,0
rebecca.cantrell,0
gretel.smith,0
kimat.singla,0
christian.werner,0
jarx,0
nony.flores,0
chris.edmonds,0
onepass,0
douglas.porter,0
cshaw,0
patrick.johnson,0
nsds,0
megan.parker,0
ann.cohn,0
wirzbergj,0
rmr,0
thomas.gros,0
becky.spencer,0
raymond.bowen,0
deshonda.hamilton,0
jennifer.rudolph,0
announce-list,0
egonzalez,0
evelyn.metoyer,0
rudy.acevedo,0
john.kiani-aslani,0
brent.price,0
nicole.scott,0
victor.lamadrid,0
eduardo.quintana,0
nytdirect,0
pmims,0
rebecca.bell,0
stephanie.summers,0
cwcarso,0
patti.sullivan,0
dave.kellermeyer,0
susan.flynn,0
min528,0
richard.anderson,0
kevinscott,0
mervyn.lowe,0
sara.davidson,0
carlos.sole,0
bambos,0
shalesh.ganjoo,0
phillip.allen,0
nidia.mendoza,0
cameron,0
jennifer.blay,0
barry.tycholiz,0
mark.knippa,0
darran.binns,0
christy.lobusch,0
bgabrielson,0
blackberrysale-33033,0
tammy.barta,0
lwbthemarine,0
tim.belden,0
lynnette.barnes,0
john.postlethwaite,0
kenneth.lay,0
raislerk,0
allison_wright,0
alewis,0
steve.leppard,0
peggy.hedstrom,0
lisa.lees,0
shonnie.daniel,0
debner,0
juman,0
tom.chapman,0
kerri.thompson,0
john.lavorato/corp/enron,0
platter.oregon,0
amy.felling,0
angela.davis,0
cburrell,0
Vince J Kaminski,0
tracy.cooper,0
loftus.fitzwater,0
laird.dyer,0
christine.shenkman,0
trey.cash,0
vivian.siao,0
sgussett,0
harry.kingerski,0
derekaberle,0
stadogb,0
jkmurphy,0
cindy.derecskey,0
michael.garberding,0
lynn.aven,0
jinsung.myung,0
james.bartlett,0
johnw,0
garrick.hill,0
jeffery.ader,0
susan.lindberg,0
a..shankman,0
b..sanders,0
mfe252,0
phillip.platter,0
richard.elwood,0
accthelp,0
britt.davis,0
airam.arteaga,0
parks_kim,0
max.sonnonstine,0
dan.j.hyvl,0
geraldine.irvine,0
jshankm,0
dfranklin,0
mary.mckendree,0
ed.quinn,0
john.allario,0
rainier.cockrell,0
ernie.j.zavaleta,0
lizzette.palmer,0
shahnaz.lakho,0
edward.gottlob,0
rjr,0
bob.schorr,0
brent.hendry,0
l..day,0
andreas,0
mary.poorman,0
jeff.donahue,0
portney,0
doug.leach,0
john.suarez,0
tom.swank,0
jeffseely_017022,0
claire.broido,0
joann.collins,0
tori.kuykendall,0
whaffner,0
john.shoobridge,0
gnemec,0
paul.rodrigue,0
dana.daigle,0
brian.gore,0
mark.e.haedicke,0
john.lavorato,0
stephanie.piwetz,0
mark.evans,0
larry.lawyer,0
shawna.johnson,0
castlen.moore,0
stacey.neuweiler,0
eronn,0
'fildes,0
laura.luce,0
tuanmurray,0
douglas.parsons,0
dean.drozdiak,0
Barry.Belcher,0
pattyd90,0
carrd2,0
pwright,0
michael.eiben,0
mkoch,0
pierre.aury,0
marys,0
j..heinitz,0
cwlipke,0
andrea.calo,0
richard.deming,0
mark.wolf,0
patrick.keene,0
catch_of_the_day,0
albert.meyers,0
pkumar,0
philippe.bibi,0
samon_corinne,0
Houston Outage Report,0
steve.montovano,0
poling,0
anna.mcandrew,0
stephanie.sever,0
alerts-breakingnews,0
thomas.white,0
jean.ryall,0
joseph.sutton,0
stephen.thome,0
rebecca.walker,0
david.stadnick,0
gregory.mausser,0
djhyvl,0
mrensink,0
rhonda.denton,0
7409949,0
phil.polsky,0
kelly.kimberly,0
mary.weatherstone,0
procurement,0
torrey.moorer,0
All Enron Houston,0
jwalk1_99,0
sue.vasan,0
sf.office,0
john.oh,0
lerea.pharr,0
raquel.nunes-thomas,0
scott.neal,0
mary.schoen,0
cara.semperger,0
sunil.abraham,0
jim.homco,0
donna.sheidun,0
lisa.valderrama,0
matt.motsinger,0
rahul.seksaria,0
jody.crook,0
ssnyder,0
robyn.zivic,0
m..forney,0
william.bradford,0
2740741,0
lisa.jones,0
ackertdm,0
mangumm,0
karen.mcilvoy,0
ttt,0
marde.driscoll,0
estrickland,0
gilsmith,0
nicole.mendez,0
lynn.tippery,0
joni.veselack,0
djenergy,0
mkg1,0
robert.lloyd,0
andrea.dahlke,0
sturmt,0
miyung.buster,0
tania.meyer.wilson,0
cdicastro,0
darren.adamik,0
maureen.hall-gatti,0
skean,0
per.sekse,0
mike.miller,0
susan.musch,0
kmcop,0
sandeep.katwala,0
jackson.logan,0
casey.evans,0
gus.eghneim,0
heidi.withers,0
oash,0
al3v,0
snoonan,0
robert.cotten,0
janet.moore,0
ez,0
scott.goodell,0
steven.kessler,0
stephanie.miller,0
janel.guerrero,0
limor.nissan,0
kate.symes,0
adam.johnson,0
mark.frevert,0
Randy Young AT ENRON_DEVELOPMENT,0
sproctor,0
jonathan.hoff,0
astaude,0
robert.allwein,0
m..presto,0
johnny.palmer,0
donna.scott,0
neldashealy,0
tana.jones,0
diane.anderson,0
tara.thistleton,0
cshulock,0
roseann.engeldorf,0
mlenhart,0
kim.melodick,0
scott.josey,0
j..noske,0
exclusive_ofers,0
robs,0
tj.butler,0
clint.dean,0
jeffrey.snyder,0
rusty.stevens,0
olabowale.gbadamosi,0
steve.iyer,0
marc.r.cutler,0
jkeffer,0
patrice.mims,0
cheryl.johnson,0
alfonso.trabulsi,0
ellen.wallumrod,0
marnie.lamb,0
gayla.jones,0
adriana.domingues,0
kelli.little,0
officeofthechairman2,0
laurel.adams,0
alvin.thompson,0
caroline.abramo,0
scott.crowell,0
ami.chokshi,0
jody.blackburn,0
nkelley,0
kristin.albrecht,0
lara.leibman,0
mollie.gustafson,0
charlesshen8,0
chuck.randall,0
gpier,0
brian_schofield,0
dpconnally,0
ben.jacoby,0
bill.peterson,0
fred.mitro,0
All Enron Employees North America,0
doug.sewell,0
drusso,0
jefferson.sorenson,0
technology_buy.com,0
marc.phillips,0
crichards,0
anne.bike,0
mscolo,0
michael.terraso,0
howard.fromer,0
subscriptions,0
connie.sutton,0
leonardo.pacheco,0
nathan.creech,0
kelly.templeton,0
douglas.fuehne,0
mlwang,0
chris.meyer,0
annemoisan,0
manwai.lau,0
bill.donovan,0
tanya.rohauer,0
andrew.conner,0
dan.boyle,0
8778552081,0
david.yeres,0
john.griffith,0
mailbot,0
jeffrey.mcmahon,0
amy.fitzpatrick,0
andy.chen,0
kennedy,0
dgioffre,0
larry.berger,0
jennifer.denny,0
yvette.connevey,0
erwollam,0
conferences,0
t..hodge,0
jaime.williams,0
barbara.gray,0
joe.gold,0
keegan.farrell,0
jeffrey.keeler,0
kponton,0
kevin.bosse,0
larry.may,0
anne.labbe,0
brenda.funk,0
ampaez,0
christine.piesco,0
anita.dupont,0
rmasciangelo,0
john.arnold,0
eric.letke,0
rachel.bonilla-kragel,0
jsmith,0
kb,0
russell.ballato,0
scott.mills,0
anjam.ahmad,0
gerald.nemec,0
barry.taylorbrill,0
ted.beatty,0
katie99,0
amy_yueh,0
david.dupre,0
nicole.la,0
craig_vinson,0
blaisestr,0
julie.hernandez,0
lipsen,0
briant.baker,0
rob.milnthorp,0
connie,0
kholst,0
pulhamus,0
earline.kendall,0
william.kelly,0
sarah.novosel,0
mike.cowan,0
twanda.sweet,0
richard.sanders,0
barbara.lewis,0
greg.whalley,0
mytractor,0
jens.gobel,0
cstone1,0
w..white,0
joe.wright,0
mark.schlueter,0
peter.keavey,0
d'arcy.carroll,0
dennis.benevides,0
chelsea.bardal,0
christopher.lewis,0
cheryl.nelson,0
ozzie.pagan,0
kimberly.brown,0
rob.bradley,0
ina.rangel,0
ashley.baxter,0
g.campbell,0
kam.keiser,0
thu.nguyen,0
mmccontex,0
chris.abel,0
heidi.dubose,0
lloyd.will,0
enerfaxtext,0
All Enron Worldwide,0
cynthia.sandherr,0
linda.guinn,0
esager2,0
ccampbell,0
steven.fisher,0
kori.loibl,0
stinson.gibner,0
trevor.woods,0
g7pwc3,0
hope-frelix,0
susan.w.pereira,0
jenny.rub,0
paul.goddard,0
brapp,0
steve.walton,0
rrosenberg,0
undisclosed-recipients:,0
carol.st.clair,0
hillary.mack,0
newsemail,0
martin.kovacs,0
shona.wilson,0
pyoung,0
goetscrj,0
julie,0
shari.stack,0
kkupiecki,0
migeorge,0
will.smith,0
janette.elbertson,0
james.prentice,0
steve.pruett,0
meridetk,0
t..lucci,0
burton.mcintyre,0
daveike,0
gregorylang,0
rstephens,0
f..herod,0
kay.miller,1
steve.january,1
gabriel.chavez,1
clay.harris,1
mary.miller,1
apacheco,1
michelle.lokay,1
christine.stokes,1
Michel E Nelson,1
deanrodgers,1
joni.fisher,1
8772374503,1
dennis.howell,1
moshuffle,1
mike.riedel,1
joe.witherspoon,1
walt_zimmerman,1
jeanette.doll,1
miguel.maltes,1
lilly_osu,1
melissa.becker,1
laruzow,1
darren.maloney,1
aboerrs,1
jasultan,1
rod.hayslett,1
james.hungerford,1
sonia.guerra,1
gisb1,1
scott.dozier,1
mediatrec,1
morris.brassfield,1
david.engbroch,1
dennis_dye,1
stanley.horton,1
james.saunders,1
carlos.torres,1
'tate,1
nick.politis,1
a..howard,1
frank.bay,1
audrey.robertson,1
p..south,1
hoang.vo,1
bambi.heckerman,1
purvi.patel,1
steve.hotte,1
adefelice,1
david.foti,1
tamara.hopkins,1
linda.wehring,1
paul.cherry,1
marilyn.rice,1
martha.benner,1
bcc3,1
susan.scott,1
jeffery.fawcett,1
team.san-juan-laplata,1
billglushko,1
expense.report,1
dharvin,1
george.robinson,1
mansoor.abdmoulaie,1
darren.espey,1
cegann,1
curtis.smith,1
paul.y'barbo,1
kwatson,1
robert.munson,1
postmaster,1
tl,1
michael.ratner,1
keith.petersen,1
gregory.porter,1
bob.burleson,1
lawrence.clayton,1
craigl,1
ruthann.frausto,1
rtellis,1
bill.rapp,1
mary.botello,1
mariella.mahan,1
pamela.daily,1
stephen.schwarzbach,1
dennis.lee,1
ehillegeist,1
lorna.brennan,1
m..scott,1
miranda.southard,1
a..lindholm,1
tco_commercial_services,1
patti,1
lorraine.lindberg,1
rich.jolly,1
barbo,1
oscar.cedeno,1
john.shafer,1
jfields,1
timothy.jones,1
brad.schneider,1
sunil.dalal,1
lindy.donoho,1
louis.soldano,1
preston.roobaert,1
massage.therapy,1
ccaldwell,1
wolphguy,1
team.big-lake,1
refertofriend,1
sean.bolks,1
gfergus,1
dl-etsgascontrollers,1
julieg,1
sarabeth.smith,1
eserver,1
rockey.storie,1
jerry.peters,1
ted.noble,1
tk.lohman,1
maria.pavlou,1
larry.campbell,1
karen.brostad,1
drew.fossum,1
dwylie,1
talbots,1
mei-ling.chen,1
tks,1
mschroeder,1
john.ale,1
rick.bergsieker,1
michele.winckowski,1
'mcconnell,1
alb,1
mark.mcconnell,1
john.hodge,1
debbie.moseley,1
kimberly.watson,1
mike.barry,1
breasoner,1
darrell.schoolcraft,1
mike.mcgowan,1
kevin.hyatt,1
courtney.barker,1
thomas.meers,1
jodis,1
hortonscha,1
ranelle.paladino,1
sheetal.patel,1
jennifer.jordan,1
'Michael Anderson/HOU/AZURIX,1
john.keiser,1
lee'.'huber,1
nancy.carpenter,1
shorton,1
jim.wiltfong,1
ldavis,1
toby.kuehl,1
monique.sanchez,1
hal.mckinney,1
james.centilli,1
richard.ring,1
ajenkins,1
markm,1
keller.mayeaux,1
emainzer,1
mark.pickering,1
ted.chavez,1
george.huan,1
steven.harris,1
tony.pryor,1
jennifer.lev,1
tdickers,1
ross.mesquita,1
dale.ratliff,1
rbjohnson,1
bill.cordes,1
michel.nelson,1
dennis.alters,1
tom.shelton,1
elizabeth.brown,1
denise.lagesse,1
frazier.king,1
steve.kirk,1
crider2,1
klyn,1
kay.quigley,1
thestartup,1
ron.matthews,1
mbaldwin,1
sscott3,1
craig.buehler,1
market.team,1
lee.huber,1
cscott_korea,1
eric.gadd,1
axisteam,1
frthis,1
wilson.kriegel,1
controllers.dl-ets,1
mjstrauss,1
mike.nelson,1
p..adams,1
steve.kleb,1
perry.frazier,1
'patti,1
caron.horton,1
ellis.stern,1
jan.moore,1
team.flagstaff-sta3,1
dutch.quigley,1
anna.allen,1
showard,1
martha.janousek,1
ann.smith,1
richard.b.sanders,1
rita.bianchi,1
paula.n.oneill,1
max.brown,1
Drew Fossum,1
paul.bieniawski,1
kathy.campos,1
tracy.geaccone,1
homer.lin,1
noseff,1
nancy.bagot,1
raimund.grube,1
jimboman,1
bcherry,1
dan.bunch,1
beth.ryan,1
jean.mcfarland,1
aaron.klemm,1
sac8,1
dtyson,1
ld.stephens,1
orderdetails,2
dgiron,2
confidential,2
enerfax1,3
enerfaxweb,3
enernetenergy,3
enerfax,3
lysa.akin,4
pljacklin,4
<Undisclosed-Recipient:,4
lmrig,4
grs4ferc,4
nicole.lauzier,5
bill.votaw,5
osba-report-online,6
osbareport,6
julie.clyatt,7
marla.barnard,7
dkmc,8
bones4sale,8
earl.chanley,9
donna.martens,9
miki.bode,10
susan.t.turpin,10
abenton,10
positiveliving-html,11
gkrause,12
mullinsl,12
bruth12,13
ckocarek,13
vibeke.laroi,14
linda.lawrence,14
suhernan,15
angela.barnett,15
dailyblessings.10,15
shirlet.williams,15
leslie.smith,15
jennifer.cutaia,15
judy.hernandez,15
jcutaia,15
jh306,15
marketrelations,16
tie_list_server,16
rbowers,16
tie_list_server.nyiso,16
ddechiaro,16
owner-nyiso_tech_exchange,16
nyiso_cset,16
pennfuture,17
the.mailout,18
ken.skilling,18
the.pulse-egm,18
houston.report,18
all.america,18
all_ena_egm_eim,18
henry.safety,18
enron.administration,18
enron.worldwide,18
public.relations,18
corporate.benefits,18
all.worldwide,18
clickathome.two,18
all.enron,18
enron.list,18
the.pulse,18
office.chairman,18
enron.announcements,18
all.employees,18
prc.distribution,18
all.houston,18
all.states,18
all.downtown,18
ena.employees,18
eligible.employees,18
enron.services,18
houston.ena&eim&egm,18
roger.balog,19
pat.radford,19
chux10,20
janice.steffes,20
marketparticipants,21
20participants,21
crcommunications,21
scsettlecontacts,21
shapp,21
bob.stevens,22
diane.becker,22
naomi.bourg,23
zelda.paschal,23
deannathaut,24
jbuffing,24
navigator,25
pcopello,26
gelliott,26
garrett.tripp,27
strat_alert,27
ecenter,28
enl-members-html,28
enron.announcement,29
ect.frankfurt,29
restricted.list,29
d..hogan,30
heather.gibbs,31
heather,31
bonnie71955,32
ucandic,32
kvanpelt,32
veronica-dare,32
pallen,33
anchordesk_daily,33
edelivery,33
brian.kerrigan,34
jsonnenberg,34
ban.sharma,35
Mark Palmer,35
dwagman,36
energyinsight,36
dl-ga-all_enron_worldwide,37
dl-ga-all_enron_north_america,37
announcements.enron,37
chairman.ken,37
dl-ga-all_enron_houston_employees,37
dl-ga-all_enron_worldwide5,37
dl-ga-all_domestic,37
administration.enron,37
chairman.enron,37
dl-ga-all_enron_houston,37
jr..legal,37
dl-ga-all_enron_worldwide2,37
central.communication,37
executive.office,37
dl-ga-all_enron_worldwide1,37
sdelgado_vitoltvl,38
peter.f.keavey,38
fermis,39
annualconference,39
achrisco,39
hes,40
nolan.steiner,40
hcubill,41
taylr,41
sferris,42
jcollins,42
caduran,42
nancyobiz,42
llindsay,42
sarah_rimer,42
klay,42
milder.mcgee,42
kristenmansure,42
thorsing,42
kmbain,42
harrisondarling,42
dan41867,42
valuemail,43
thebot,43
hotdeals,43
beckyp,43
dfarmer,43
bkerns,43
specials1,43
bob.klein,44
shari.mao,44
mir_ir-news,45
mir_ir-news.um.a.2.62977,45
stephen.plauche,46
georgia.fogo,46
susan.smith,47
jill.zivley,47
lexi.elliot,48
whittneyskinner,48
enronsportsbook,49
j.beyer,49
434481.282903899.1,50
dbaughm,50
dasovichd,51
dasovich,51
kdonohoo,52
tac,52
1cscworkinggroup,52
jabney,53
donna_j_mullen,53
samuraimai,54
smu-betas,54
christopher_quaranta,55
mmarcoux,55
issuealerthtml,56
issuealert,56
andrew.wu,57
yapasu,57
mw-wod,58
word,58
john.peyton,59
jean.mrha,59
NOTES:Karolina.Potter,60
michael_schilmoeller,60
yellow29s,61
ptrkm8,61
continentalvacations,62
nella.cappelletto,63
dpef,63
cheryl.kondo,64
johne,64
rvujtech,65
smollner,65
carrfuturesenergy,65
kurt.anderson,66
matt.allsup,66
jeff.forbis,67
richard.zdunkewicz,67
seung-taek.oh,68
ryan.williams,68
al,68
dfmatson,69
mark.walker,69
jeff.duff,69
wcmarshall,69
mark.fisher,69
hollis.kimbrough,69
tom.nemila,69
ilan.caplan,69
kevin.cousineau,69
Information Services,69
enron.users,70
jan.johnson,70
james.d.steffes,71
steven.j.kean,71
seabron.adamson,71
isas,72
douglas,72
andrew.edison,73
jgoldblatt,73
ddavis,73
diane.goode,73
marketplace,74
jeff.king,74
neilanderson,74
reports,74
dept..braintree,75
bobbi.kilburn,75
robert.walker,76
jeff.gilliam,76
david.roensch,77
rab9,77
kmalachi,78
cfcoleman,78
tgarza,79
bruno,80
energynews,80
gemanix,81
karla.feldman,81
pam.butler,82
fmackin,82
dan.masters,83
wayne.perry,83
ken.lay,84
mmichalk,84
kward,85
specialdeals,85
kristiwallis,86
ericf,86
jennifer-gillaspie,87
ryan.ruppert,87
kdarby,87
e202a-1,88
xzhang,88
david.peterson,89
louis.martinez,89
davidflowers,90
dennis.vegas,91
karen.hunter,91
cynthia.govan,92
el00-95,92
dmm,92
akinpa,93
fredinvt,93
rharman,93
brogers2,94
special-offer-response,94
news-response,94
kevino2,95
rebecca.quenet,95
dwburns,95
joe.quenet,95
center.ets,96
dan.boswell,96
carin.nersesian,97
jgallagher,97
legale.black,98
michael.bodnar,98
spradlin,99
evmba_social,99
eveningmba,99
lester,99
lshen,99
mba01,99
ea01,99
owner-evmba_social,99
owner-eveningmba,99
spoyneer,99
ea02,99
(Recipient list suppressed),99
karim,100
andrea.guillen,101
maria.sandoval,101
heather.dunton,102
fran.chang,102
stephanie.gomes,103
sherlyn.schumack,103
Undisclosed-Recipient:,104
edgonzales,104
abuckley,105
bferranti,105
bible-html,106
plemme,107
nyiso,107
registrynews,108
sscott5,108
continental_airlines_inc,108
russell.dyk,108
new,108
netsaaversv,108
top20deals,108
alfredo.huertas-rubio,109
mariano.gentilini,109
henry.means,110
Sharonda Stephens,110
ew_benefits,111
denise.williams,111
lourine.saxton,111
mark.papasergia,111
ge_benefits,111
custserv,112
jtholt,112
ahglobalhawaii,113
sonia.moore,113
patricia_cuero,114
tamara_stamport,114
jleslie,115
jblackwell,115
cheatsheets,116
bryant,116
chuck.good,117
jesse.alvarado,117
jerry.graves,117
dave.nommensen,118
george.smith,118
katherine.crosswhite,119
earl.tisdale,119
andrew.h.lewis,120
epao3,120
walterpye,121
jim_braniff,121
'mabramso,122
knethercutt,122
foothill,123
charlotte,123
mschopper,124
e-mail <.ned,124
lawrence.t.babbio.jr,125
wanda.holloway,125
plucci,126
kltaylor,126
marleneg,126
customercare,126
critical.notice,127
ywang,127
harry.arora,128
harrysarora,128
nxb,129
vpimenov,129
ed.cattigan,130
krzysztof.forycki,130
specialoffers,131
h..lewis,131
souad.mahmassani,131
eve.puckett,132
brenna.neves,132
markskilling,133
fly_soft,133
tskilling,133
n..anderson,134
r..rogers,134
simon.hastings,135
derek.edmiston,135
charles.smith,136
muleman1,136
blanghem,136
d.alexander,137
justin.o'malley,137
lisa.gang,138
bdmiller,138
eemainzer,138
diane.cutsforth,138
serena.bishop,138
edward.baughman,138
oasis502,138
dks,139
dbishop,139
jeffrey.keenan,140
barton.clark,140
dcagle,141
jesus.melendrez,141
dlassere,142
scott.bolton,142
brandon.neff,143
darin.talley,144
mark.frank,144
amirco,145
acahanchian,145
platts,146
energybulletin,146
rick.suderman,147
randy.lagrimini,147
rshapiro,148
houstonbroadwayseries,148
2.3895.3b-cqbugn4uk7i0.1,148
rothstein.steven,149
jmathes,149
jo.hill,150
geriann.warner,150
rhaysle,151
marilyn.smith,151
jreitme,152
rosanna.migliaccio,152
bluechipbrands2,152
stacey.aune,153
teresa.callahan,153
connie.blackwood,154
orlando.gonzalez,154
rebecca.mcdonald,154
levine,155
bhash1,155
e201b-1,155
john.brindle,156
michael.hicks,156
chealey,157
jalexander,157
l..denton,158
alice.wright,158
market_relations,159
vross,159
krobb,159
savont,160
georgep,160
meredith.mitchell,161
djones1,161
justin.boyd,162
nita.garcia,162
dvddawg,163
mortloan66,163
freepaysitepasss,163
undisclosed.recipients,163
facqe,163
careed,164
robeson,164
barbara_klemstine,165
vicki_sandler,165
douglass,165
djohnson,166
greg8835,166
clearbot,167
kensey_subscriber,167
jwatson,168
janell_dye,168
ron.coker,169
louis.iaconetti,169
simon.shih,170
andrew.miles,170
kertz,171
ls2fd8x,172
5e8nx4it,172
rmp,173
mday,173
bhansen,173
jazzafrat,174
lhost,174
hreasoner,175
charles.berry,175
EOL North America Traders,176
savita.puthigai,176
mike.sheedy,177
jkriendler,177
lindol2,178
jsutton,178
lisa.a.meador,179
jkbowles,179
ashleastu,179
yolanda,180
jgibbons,180
donna.finnels-neal,181
d..anderson,181
amelia.alder,182
joannie.williamson,182
esther.garcia,183
karen.lindley,183
scharnberger-armin,184
scott.hendrickson,184
tracie.mccormack,185
Enron Europe General Announcement,185
webmaster,186
insights,186
alluserstext,186
co.o.l._111400,187
mother-gift,187
deals,187
pkeavey,187
eott.employees,188
michael.burke,188
scott.vonderheide,188
clayton.degiacinto.wg02,189
fap,189
stacey.w.white,190
jennifer.h.staton,190
a..lee,191
danny.wilson,191
sivy,192
moneyadm2,192
kbtoyoffers,193
cbi_mail,193
scorman,193
a..smith,194
bradley.holmes,194
c..koehler,195
jeffrey.w.dellapina,195
a..bibi,196
justin.rostant,196
awilliams,197
wmontg6626,197
kalen.pieper,198
diane.taylor,198
sue.kelly,199
sylvia.hu,199
felecia.acevedo,199
george.ellis,200
russ.porter,201
oscar.dalton,201
dari.dornan,202
lwin,202
dave.neubauer,202
edis-by-email,203
edismail,203
sarahberry819,204
courtney.votaw,204
lgoldseth,205
hoot61,206
efitts,206
cutty.cunningham,207
phil.lowry,207
afinch,208
pat'.'scatena,208
danny.ex,209
aimee.shek,209
outlook.team,209
allen.joe,209
esmeralda.gonzalez,210
athena.alexander,210
michele.lokay,211
tknight,211
victor.browner,212
cristina.zavala,212
r..harrington,213
craig.taylor,213
bcarlton,214
e-mail <.anna,214
ei_editor,215
einsighttext,215
mcfam,216
barbd,216
catherine.clark,217
greg.johnston,217
ian.mcarthur,217
rkean,218
pat.hilleman,218
energy.professional,219
ss4,219
wendi.lebrocq,220
kelly.lombardi,220
amber.ebow,220
syw1,221
kaplan,221
abb,221
jmunoz,221
rjl9,221
lisa_kennedy,222
alicia.goodrow,222
shanna.funkhouser,223
michael.beyer,223
jweiss,224
paul.d.thomas,224
vince_j_kaminski,225
jhh1,225
howdes,226
heyhiboy,226
matt.motley,227
travel,227
marcia.linton,228
risk.group,228
mkhenderson,229
dfbane,229
clayton.seigle,230
robert.fuller,230
kent.miller,231
enron.everyone_et&s_houston,231
gramlr,232
doornbos,232
'jwatson,233
paul.donnelly,233
benjamin,234
emca,234
pdondanville,235
william_f_henze,235
rtackett,236
ariopelle,237
tcastleman,237
theresa.vos,238
sanjay.gupta,238
stacey.white,238
chay,239
dgagliardi,239
platt,240
gkinney,240
hea,241
mlokay,241
ashp_2,242
regina.blackshear,242
energyinstitute,243
travieso74,244
scottsmith,244
jskilli,245
enews,245
eduardo.robles,246
joseph.hirl,246
damonmisti,247
btusux,247
edward.brady,248
sladana-anna.kulic,248
beverley.ashcroft,249
weekly.report,249
kassandra.banks,249
jean.adams,250
alma.carrillo,250
carol,251
william_carlson,251
csilva,252
vladi.pimenov,252
pat.flavin,253
chris.sonneborn,253
ami_chokshi,254
timpowell,254
charles.cheek,255
emily.sellers,255
abcnewsnow-editor,256
abcnews-l,256
hof,257
jennifer_lamprecht,257
bob.mckinney,258
capstone,258
rrga-l,259
ship-confirm,260
tgeacco,260
technologydaily-alert,261
undisclosed-recipients,261
fund,261
cguardino,262
rebrooks,263
enron.mailsweeper.admin,264
mmaggi,264
wgphou.customernotices,265
alatorre,265
thestreet,266
kpresto,266
jking100,266
jennifer.medcalf,267
lb_electronic_orders,267
colleen.koenig,267
brad.jones,268
shirley.mcdowell,268
neal.d.winfree,268
cea_ali,269
patty.donahue,269
lists,270
newswire-html,270
joel.ephross,271
sophie.martin,271
powerprices,272
ferrari.scott,272
enron,273
enron-owner,273
mary.fischer,273
firefighter_co11_2001,274
dunsing,274
jschilke,275
randal.maffett,276
john.chismar,276
kmahmoud,276
edtgroup,277
ttg,277
Lost/Closed Deals Report - Dist. List (All Markets),278
katherine.benedict,278
patrick.mulvany,279
andres.balmaceda,279
carmen.peters,280
castaneda,280
kevin.howard,281
mike.shannon,281
sylvia.thomas,282
body.shop,283
chris.hendrix,283
gail.kettenbrink,284
michael.barber,284
eric.schneider,285
vance.holtzman,285
wsmith,286
linguaphile,286
jschwie,287
ameritrade_032991,287
dwa3,288
mmf4,288
wsandberg3,289
tori.wells,290
sostrow,290
georgeanne.hodges,291
energy.dl-ga-all_ubsw,291
john.swafford,292
vicsandra.trujillo,292
hsherer,293
wsnyder,293
storm,294
storm-advisory,294
cmicheli,295
smccabe,295
robin.barbe,296
jenny.helton,296
ets.announcement,297
enron.houston,297
enron.operations,297
paul.lewis,298
tim.carter,298
mary.tudon,299
harry.collins,299
yardeni,300
econews,300
sheri.a.righi,301
kirk.mcdaniel,301
eke,302
deb,302
aroffwarg,303
ben.f.jacoby,303
sctc,304
mcuilla,304
tomas.valnek,305
markus.fiala,305
mwoita,306
stephanie.harris,307
jan.cooley,307
cfenner,308
e-mail <.chet,308
stephanie.segura,309
web,310
transatl,310
dean.laurent,311
michael.seely,311
jeff_dasovich,312
ifsg230,312
bizop,313
g5htdjbdrfu,313
mneeley,314
cpryor,314
andym,315
jones,315
prashant.bhairgond,316
millie.gautam,316
rory.calhoun,317
plove,318
jmjaked,318
sspencer,319
gstorey_71,319
gstorey,319
thomas.moore,320
georgene.moore,320
dpriese,321
tim.deanna,321
jarnold,322
dudley.poston,322
tom.donohoe,323
mark.schrab,323
sande,324
distribution,324
jeff_skilling,325
speterson,325
truorange,326
vwbjjubrg3,327
bnysno2bpomrs,327
dan.bruce,328
stacy.walker,328
davidpsmith,329
jamills,329
memberservices,330
dperlin,330
wagerlist,331
mark,332
