User,Community
awenner,0
clukawski,0
evelyn.metoyer,0
mike.swerzbin,0
portland.desk,0
m..schmidt,0
fool,0
julie.sarnowski,0
commerce_opspagemaster,0
brad.lawson,0
james.bannantine,0
brad.mckay,0
gouinmd,0
walter.guidroz,0
stemarie,0
michael.mulligan,0
information.management,0
david.ingram,0
pwals1,0
rab,0
claudia.meraz,0
lester.rawson,0
sunita.katyal,0
cpatman,0
timothy.ray,0
adambob,0
cgiron,0
rick,0
e.taylor,0
kenneth.thibodeaux,0
stewart.rosman,0
vpokhleb,0
v.weldon,0
amy.oberg,0
joe.gold,0
Mark Taylor,0
julie.kearney,0
All XMS Users,0
jarx,0
leslie.lawner,0
paul.kaufman,0
aaldous,0
sabrae.zajac,0
aneela.charania,0
onepass,0
jordan.mintz,0
kimat.singla,0
bill.peterson,0
gilsmith,0
tom.swank,0
All Enron Employees United States,0
daniel.sarti,0
katherine.kelly,0
hermannpk,0
dan_marcontell,0
mike.hernandez,0
jparks,0
shift.dl-portland,0
reagan.rorschach,0
stagecoachmama,0
rebecca.cantrell,0
sami.arap,0
All Domestic Employees who Participate in the Enron Corp,0
eldon,0
ampaez,0
patricia.henry,0
andrea.ring,0
vanessa.groscrand,0
david.herman,0
sean.crandall,0
virawan.yawapongsiri,0
jlpnymex,0
zimin.lu,0
amiser,0
susan.landwehr,0
mariachi.el,0
amita.gosalia,0
dtencellent,0
scott.mills,0
kit.blair,0
maradams,0
sherri.sera,0
8778552081,0
john.anderson,0
shonnie.daniel,0
o'neal.winfree,0
iblanco,0
grant_kolling,0
grace.rodriguez,0
geynille.dillingham,0
rayberyl.mack,0
kim.ward,0
cindy.kunze,0
bert.meyers,0
jonathan.mckay,0
mgermany,0
tj.butler,0
castlen.moore,0
joe.hillings,0
robert.laughman,0
areny,0
larry.berger,0
mopre,0
steve.iyer,0
greg_spitzer,0
courtkoe,0
al3v,0
ellen.wallumrod,0
nikki.slade,0
bradley,0
richard.hrabal,0
djenergy,0
kedson,0
'kuykendall,0
joan.quick,0
john.ambler,0
nicole.scott,0
kimberly.hillis,0
mahesh.lakhani,0
min528,0
burton.mcintyre,0
rcac20011118,0
tyrell.harrison,0
tammie.schoppe,0
dhunter,0
tom.chapman,0
cneal,0
gary.hanks,0
mzeleanor,0
jens.gobel,0
enronpulp,0
orders,0
mark.jackson,0
smartin,0
soblander,0
michael.olsen,0
angela.davis,0
nmann,0
snoonan,0
geir.solberg,0
douglas.porter,0
mollie.gustafson,0
bob.shults,0
douglas.fuehne,0
sarah.mulholland,0
craig.young,0
jackie.morgan,0
bryan.gottfredson,0
jeff.dasovich,0
robert.jones,0
immer,0
carla.hoffman,0
heather.choate,0
shelly.jones,0
pdrexel,0
stephanie.summers,0
jill.chatterton,0
bruno.gaillard,0
albert.meyers,0
per.sekse,0
jean.ryall,0
arsystem,0
7409949,0
christian.werner,0
pinnamaneni.krishnarao,0
eric.groves,0
ivonne.brown,0
philip.bacon,0
cooper.richey,0
pfarinas,0
Sara Shackleton,0
eronn,0
jeanie.slone,0
kay.chapman,0
lora.sullivan,0
rick.gomes,0
julie.meyers,0
a..martin,0
stephanie.truss,0
lisa.valderrama,0
gift,0
nathan.creech,0
kb,0
platter.oregon,0
ann.murphy,0
kennethbrawner,0
marys,0
timothy.blanchard,0
center.dl-portland,0
casey415,0
bobette.riner,0
jennifer.burns,0
bambos,0
silverbc,0
debbie.brackett,0
william.crooks,0
dan.lyons,0
kimberly.allen,0
mike.maggi,0
sgussett,0
sbrown,0
olabowale.gbadamosi,0
kristin.gandy,0
david.hall,0
dale.neuner,0
Houston Outage Report,0
kmcmy,0
elizabeth.labanowski,0
public.affairs,0
dttowns,0
jeffrey.oh,0
deb.korkmas,0
kysa'.'alport,0
lee.johnson,0
lee.papayoti,0
trading <.williams,0
greg.trefz,0
margaret.dhont,0
elizabethrhood,0
maureen.hall-gatti,0
michael.o.sandridge,0
robert.cotten,0
vince.j.kaminski,0
shalesh.ganjoo,0
marnie.lamb,0
thomas.martin,0
megan.parker,0
gregorylang,0
joan.veselack,0
shift.portland,0
michael.mann,0
jason.wiesepape,0
rweron,0
kimberly.vaughn,0
linda.vargo,0
patrick.ryder,0
juman,0
blaisestr,0
rakesh.bharati,0
dan.junek,0
reliantenergy,0
bill.hawkins,0
mary.mckendree,0
newsemail,0
tara.thistleton,0
raymond.bowen,0
jkeffer,0
johnny.palmer,0
bnimocks,0
amy.felling,0
dianne.seib,0
kim.theriot,0
chris.stokley,0
ross_berthelot,0
fran.mayes,0
mark.taylor,0
john.suarez,0
andy.rodriquez,0
wirzbergj,0
jeff.richter,0
rkbooth,0
jdilg,0
scott.gahn,0
clayton.rondeau,0
susan.pereira,0
whalley,0
derek.davies,0
kaminski,0
tstrawser,0
mark.crowther,0
dave.kellermeyer,0
cateambrose,0
schwabalerts.marketupdates,0
cweldon,0
mike.grigsby,0
debbie.nowak,0
john.oh,0
nicole.la,0
tnichols,0
shelliott,0
jane.tholt,0
b00325,0
leonardo.pacheco,0
ian.brungs,0
steven.krimsky,0
brian.davis,0
jody.blackburn,0
susan.w.pereira,0
thomas.gros,0
amr.ibrahim,0
connie.sutton,0
newsletter,0
brent.hendry,0
robert.lloyd,0
frank.hayden,0
shreve,0
mmolloy,0
melissa.graves,0
steven.fisher,0
ktycholiz,0
diane.anderson,0
msagel,0
yvette.connevey,0
tconvery,0
trogg522,0
robert.williams,0
cathy.phillips,0
ingrid.immer,0
mitchell.taylor,0
andrew.wilson,0
ddorland,0
julie.russell,0
rebecca.sanchez,0
joseph.short,0
adriana.domingues,0
ipayit,0
rebecca.walker,0
vikas.dwivedi,0
'brian.r.vassigh,0
steve.hall,0
smmayers,0
bryan.hull,0
berk,0
cdicastro,0
raetta.zadow,0
ross.newlin,0
maureen.mcvicker,0
l..gay,0
jparks1,0
matthias.lee,0
atkinson,0
timothy.taylor,0
mmolland,0
peter.weidler,0
paul_puchot,0
monica.lande,0
kelli.little,0
jeffrey.keeler,0
john.dunn,0
lauri.allen,0
arvind.ramanathan,0
chip.cox,0
laine.borgman,0
deirdre.mccaffrey,0
gary.hickerson,0
stephanie_rodeghiero,0
procurement,0
tpape,0
d..winfree,0
errol.mclaughlin,0
redenvelope,0
kimberly.hundl,0
angie.zeman,0
jason.williams,0
michael.neves,0
leslie.hansen,0
john.lavorato/corp/enron,0
lisa.hesse,0
macmilli,0
hope-frelix,0
michael,0
marty.sunde,0
ojzeringue,0
allan.elliott,0
kennedy,0
annasymes,0
gkutzschbach,0
julie.armstrong,0
chris.holmes,0
technologydaily-alert-owner,0
dan.leff,0
lynn.blair,0
nick.hiemstra,0
b..sanders,0
michael.barnas,0
karen.snow,0
michael.brown,0
mark.metts,0
croach,0
fraisy.george,0
mscolo,0
l..mims,0
james.bouillion,0
michelle.akers,0
ashley.kerr,0
m.hall,0
alan.comnes,0
kathleen.carnahan,0
stacey.vallejo,0
lisa.mellencamp,0
dbf,0
kevin.ruscitti,0
rahil.jafry,0
kjobrien,0
britt.davis,0
stephen.abbanat,0
rob.walls,0
kayne.coulter,0
kevinscott,0
adleman'.'geoffrey,0
mervyn.lowe,0
mark.guzman,0
mike.carson,0
cheryl.johnson,0
tim.despain,0
veronica.gonzalez,0
fiona.grant,0
w..white,0
kjurica,0
richard.park,0
david.fairley,0
pyoung,0
l..day,0
wes.colwell,0
dorothy.mccoppin,0
kevin.hannon,0
bobbie.campbell,0
christopher.spears,0
sanjay.bhatnagar,0
m..presto,0
wms,0
Miller,0
carol.clair,0
george.wasaff,0
julie.haviland,0
debra.perlingiere,0
s.john.granmayeh,0
mailing,0
slav_fain,0
laurel.adams,0
paula.rieker,0
john.buchanan,0
cuomo_cynthia,0
gene.diers,0
shenry,0
mangumm,0
victor.lamadrid,0
jeremy.blachman,0
officeofthechairman2,0
jeffseely_010492,0
h..foster,0
andy.chen,0
gregg.penman,0
ccampbell,0
sheri.thomas,0
special-offers-help,0
paulo.issler,0
kristin.albrecht,0
shutteej,0
samon_corinne,0
david.parquet,0
customersupport,0
bob.bowen,0
bjorn.hagelmann,0
sharriman,0
jim.coffey,0
janel.guerrero,0
rrosenberg,0
vkamins,0
jdasovic,0
steven.kean,0
eric.boyt,0
michelle.nelson,0
cgiammarino,0
vikram.singh,0
exec.jones,0
stephen.douglas,0
ina.rangel,0
don.hawkins,0
lissa.rosenthal,0
lwbthemarine,0
john.allison,0
w..delainey,0
bruce.golden,0
jinbaek,0
dennis.alexander,0
Richard B Sanders/HOU/ECT,0
bmcmills,0
jimmy.simien,0
thomas.white,0
mjones7,0
jarrod.cyprow,0
jeff.blumenthal,0
f..keavey,0
huertav,0
faizs,0
tstraws,0
joseph.deffner,0
john.nowlan,0
brad.richter,0
kenny.soignet,0
2740741,0
cindy.olson,0
monika.causholli,0
aduncan,0
jane.wilson,0
catch_of_the_day,0
joann.collins,0
stevebonilla,0
vince.kaminski,0
delivertomark,0
david.portz,0
fpam_,0
chris.germany,0
jdasovich,0
david.rawlings,0
steven.curlee,0
catalina.cardenas,0
lamoss,0
bob.schorr,0
debbielatham,0
All Enron Employees United States Group,0
mkoch,0
cindy.richardson,0
gus.eghneim,0
amy.wright,0
mark.davis,0
scott.sefton,0
f..brawner,0
mitch.robinson,0
c..hall,0
susan.mara,0
mcesario,0
michael.wong,0
steve.gillespie,0
sshackl,0
kam.keiser,0
novellnetware,0
mailer-daemon,0
timothy.versacci,0
brent.dornier,0
suzanne.calcagno,0
jennie_fraser,0
alexios.kollaros,0
mary.ogden,0
esavers,0
government.americas,0
jeff.maack,0
paul.goddard,0
christopher.watts,0
jkboud,0
mark.palmer,0
susan.flynn,0
legal <.hall,0
cggarrod,0
naomi.connell,0
cshulock,0
melba.lozano,0
maritta.mullet,0
sburke,0
dan.boyle,0
robert.johnston,0
lenine.jeganathan,0
michael.tribolet,0
kathleen.clark,0
lindy.donoho,1
mei-ling.chen,1
sarabeth.smith,1
cegann,1
joni.fisher,1
tracy.geaccone,1
team.big-lake,1
lilly_osu,1
gfergus,1
alb,1
sheetal.patel,1
dennis.lee,1
dan.bunch,1
nancy.carpenter,1
moshuffle,1
kevin.hyatt,1
aboerrs,1
ann.smith,1
karen.brostad,1
'mcconnell,1
james.saunders,1
talbots,1
darren.maloney,1
nick.politis,1
apacheco,1
miranda.southard,1
martha.janousek,1
kwatson,1
homer.lin,1
ted.noble,1
eserver,1
rita.bianchi,1
bambi.heckerman,1
martha.benner,1
'patti,1
sac8,1
darrell.schoolcraft,1
ccaldwell,1
controllers.dl-ets,1
bill.rapp,1
kimberly.watson,1
steven.harris,1
eric.gadd,1
sunil.dalal,1
paul.y'barbo,1
michael.ratner,1
refertofriend,1
tamara.hopkins,1
tom.shelton,1
team.flagstaff-sta3,1
dennis_dye,1
steve.kirk,1
p..adams,1
clay.harris,1
dtyson,1
john.ale,1
'Michael Anderson/HOU/AZURIX,1
mark.pickering,1
mansoor.abdmoulaie,1
mbaldwin,1
anna.allen,1
michel.nelson,1
breasoner,1
rockey.storie,1
mary.miller,1
sonia.guerra,1
wilson.kriegel,1
max.brown,1
gabriel.chavez,1
Michel E Nelson,1
louis.soldano,1
melissa.becker,1
julieg,1
toby.kuehl,1
jfields,1
thestartup,1
michele.winckowski,1
christine.stokes,1
john.shafer,1
jodis,1
ron.matthews,1
aaron.klemm,1
a..howard,1
jerry.peters,1
linda.wehring,1
crider2,1
george.robinson,1
frank.bay,1
hoang.vo,1
richard.ring,1
caron.horton,1
steve.hotte,1
patti,1
sscott3,1
mike.barry,1
Drew Fossum,1
larry.campbell,1
rod.hayslett,1
postmaster,1
curtis.smith,1
lawrence.clayton,1
markm,1
dl-etsgascontrollers,1
emainzer,1
noseff,1
kathy.campos,1
walt_zimmerman,1
maria.pavlou,1
m..scott,1
brad.schneider,1
ellis.stern,1
shorton,1
dennis.howell,1
jean.mcfarland,1
mike.nelson,1
richard.b.sanders,1
tony.pryor,1
klyn,1
a..lindholm,1
perry.frazier,1
mike.riedel,1
gregory.porter,1
marilyn.rice,1
rich.jolly,1
pamela.daily,1
kay.miller,1
joe.witherspoon,1
john.keiser,1
dharvin,1
kay.quigley,1
tco_commercial_services,1
jeanette.doll,1
jennifer.jordan,1
lorna.brennan,1
dennis.alters,1
susan.scott,1
axisteam,1
adefelice,1
mary.botello,1
david.engbroch,1
nancy.bagot,1
showard,1
bcc3,1
lee'.'huber,1
rbjohnson,1
expense.report,1
frthis,1
miguel.maltes,1
bill.cordes,1
steve.kleb,1
morris.brassfield,1
mike.mcgowan,1
ted.chavez,1
robert.munson,1
p..south,1
mark.mcconnell,1
ld.stephens,1
keith.petersen,1
ajenkins,1
mediatrec,1
ldavis,1
tl,1
mjstrauss,1
jimboman,1
david.foti,1
paul.bieniawski,1
gisb1,1
massage.therapy,1
thomas.meers,1
craig.buehler,1
deanrodgers,1
timothy.jones,1
stephen.schwarzbach,1
keller.mayeaux,1
jan.moore,1
tk.lohman,1
team.san-juan-laplata,1
tdickers,1
jim.wiltfong,1
scott.dozier,1
michelle.lokay,1
frazier.king,1
bob.burleson,1
billglushko,1
jasultan,1
courtney.barker,1
monique.sanchez,1
ruthann.frausto,1
ranelle.paladino,1
carlos.torres,1
rick.bergsieker,1
lee.huber,1
ehillegeist,1
ross.mesquita,1
bcherry,1
jeffery.fawcett,1
beth.ryan,1
john.hodge,1
rtellis,1
barbo,1
oscar.cedeno,1
drew.fossum,1
lorraine.lindberg,1
purvi.patel,1
james.centilli,1
steve.january,1
dale.ratliff,1
market.team,1
paul.cherry,1
mschroeder,1
dwylie,1
preston.roobaert,1
audrey.robertson,1
stanley.horton,1
darren.espey,1
'tate,1
tks,1
george.huan,1
elizabeth.brown,1
raimund.grube,1
dutch.quigley,1
wolphguy,1
paula.n.oneill,1
debbie.moseley,1
cscott_korea,1
hal.mckinney,1
craigl,1
sean.bolks,1
denise.lagesse,1
james.hungerford,1
hortonscha,1
mariella.mahan,1
jennifer.lev,1
laruzow,1
8772374503,1
orderdetails,2
dgiron,2
confidential,2
enerfax1,3
enernetenergy,3
enerfax,3
enerfaxweb,3
lysa.akin,4
grs4ferc,4
<Undisclosed-Recipient:,4
lmrig,4
pljacklin,4
bill.votaw,5
nicole.lauzier,5
osba-report-online,6
osbareport,6
julie.clyatt,7
marla.barnard,7
dkmc,8
bones4sale,8
donna.martens,9
earl.chanley,9
susan.t.turpin,10
abenton,10
miki.bode,10
positiveliving-html,11
mullinsl,12
gkrause,12
bruth12,13
ckocarek,13
linda.lawrence,14
vibeke.laroi,14
dailyblessings.10,15
jh306,15
suhernan,15
jcutaia,15
leslie.smith,15
jennifer.cutaia,15
judy.hernandez,15
shirlet.williams,15
angela.barnett,15
ddechiaro,16
owner-nyiso_tech_exchange,16
nyiso_cset,16
tie_list_server,16
rbowers,16
tie_list_server.nyiso,16
marketrelations,16
pennfuture,17
the.pulse-egm,18
enron.administration,18
all.enron,18
all.downtown,18
ena.employees,18
houston.ena&eim&egm,18
all.employees,18
public.relations,18
enron.worldwide,18
the.mailout,18
all.america,18
corporate.benefits,18
enron.list,18
eligible.employees,18
all_ena_egm_eim,18
office.chairman,18
houston.report,18
enron.announcements,18
prc.distribution,18
ken.skilling,18
enron.services,18
all.worldwide,18
clickathome.two,18
all.houston,18
henry.safety,18
all.states,18
the.pulse,18
roger.balog,19
pat.radford,19
janice.steffes,20
chux10,20
shapp,21
20participants,21
marketparticipants,21
crcommunications,21
scsettlecontacts,21
diane.becker,22
bob.stevens,22
naomi.bourg,23
zelda.paschal,23
deannathaut,24
jbuffing,24
navigator,25
gelliott,26
pcopello,26
garrett.tripp,27
strat_alert,27
enl-members-html,28
ecenter,28
restricted.list,29
ect.frankfurt,29
enron.announcement,29
d..hogan,30
heather.gibbs,31
heather,31
bonnie71955,32
kvanpelt,32
veronica-dare,32
ucandic,32
edelivery,33
anchordesk_daily,33
pallen,33
brian.kerrigan,34
jsonnenberg,34
Mark Palmer,35
ban.sharma,35
dwagman,36
energyinsight,36
chairman.ken,37
executive.office,37
chairman.enron,37
dl-ga-all_enron_worldwide2,37
dl-ga-all_domestic,37
announcements.enron,37
dl-ga-all_enron_worldwide1,37
dl-ga-all_enron_houston,37
central.communication,37
dl-ga-all_enron_north_america,37
dl-ga-all_enron_worldwide5,37
dl-ga-all_enron_houston_employees,37
jr..legal,37
administration.enron,37
dl-ga-all_enron_worldwide,37
sdelgado_vitoltvl,38
peter.f.keavey,38
fermis,39
achrisco,39
annualconference,39
nolan.steiner,40
hes,40
taylr,41
hcubill,41
jcollins,42
kristenmansure,42
llindsay,42
sferris,42
thorsing,42
milder.mcgee,42
harrisondarling,42
nancyobiz,42
klay,42
dan41867,42
sarah_rimer,42
caduran,42
kmbain,42
dfarmer,43
bkerns,43
thebot,43
specials1,43
beckyp,43
hotdeals,43
valuemail,43
bob.klein,44
shari.mao,44
mir_ir-news,45
mir_ir-news.um.a.2.62977,45
georgia.fogo,46
stephen.plauche,46
jill.zivley,47
susan.smith,47
whittneyskinner,48
lexi.elliot,48
j.beyer,49
enronsportsbook,49
434481.282903899.1,50
dbaughm,50
dasovichd,51
dasovich,51
kdonohoo,52
1cscworkinggroup,52
tac,52
jabney,53
donna_j_mullen,53
smu-betas,54
samuraimai,54
mmarcoux,55
christopher_quaranta,55
issuealert,56
issuealerthtml,56
andrew.wu,57
yapasu,57
mw-wod,58
word,58
john.peyton,59
jean.mrha,59
NOTES:Karolina.Potter,60
michael_schilmoeller,60
ptrkm8,61
yellow29s,61
continentalvacations,62
nella.cappelletto,63
dpef,63
cheryl.kondo,64
johne,64
rvujtech,65
smollner,65
carrfuturesenergy,65
matt.allsup,66
kurt.anderson,66
jeff.forbis,67
richard.zdunkewicz,67
ryan.williams,68
seung-taek.oh,68
al,68
wcmarshall,69
tom.nemila,69
jeff.duff,69
hollis.kimbrough,69
Information Services,69
dfmatson,69
mark.fisher,69
mark.walker,69
kevin.cousineau,69
ilan.caplan,69
enron.users,70
jan.johnson,70
steven.j.kean,71
seabron.adamson,71
james.d.steffes,71
douglas,72
isas,72
diane.goode,73
jgoldblatt,73
ddavis,73
andrew.edison,73
marketplace,74
jeff.king,74
reports,74
neilanderson,74
dept..braintree,75
bobbi.kilburn,75
robert.walker,76
jeff.gilliam,76
rab9,77
david.roensch,77
cfcoleman,78
kmalachi,78
tgarza,79
bruno,80
energynews,80
gemanix,81
karla.feldman,81
pam.butler,82
fmackin,82
dan.masters,83
wayne.perry,83
ken.lay,84
mmichalk,84
specialdeals,85
kward,85
ericf,86
kristiwallis,86
jennifer-gillaspie,87
ryan.ruppert,87
kdarby,87
e202a-1,88
xzhang,88
david.peterson,89
louis.martinez,89
davidflowers,90
karen.hunter,91
dennis.vegas,91
dmm,92
el00-95,92
cynthia.govan,92
fredinvt,93
rharman,93
akinpa,93
special-offer-response,94
news-response,94
brogers2,94
rebecca.quenet,95
joe.quenet,95
dwburns,95
kevino2,95
dan.boswell,96
center.ets,96
carin.nersesian,97
jgallagher,97
michael.bodnar,98
legale.black,98
eveningmba,99
lshen,99
owner-evmba_social,99
ea02,99
evmba_social,99
owner-eveningmba,99
lester,99
spradlin,99
mba01,99
ea01,99
spoyneer,99
(Recipient list suppressed),99
karim,100
maria.sandoval,101
andrea.guillen,101
heather.dunton,102
fran.chang,102
stephanie.gomes,103
sherlyn.schumack,103
edgonzales,104
Undisclosed-Recipient:,104
abuckley,105
bferranti,105
bible-html,106
plemme,107
nyiso,107
registrynews,108
continental_airlines_inc,108
sscott5,108
netsaaversv,108
top20deals,108
russell.dyk,108
new,108
alfredo.huertas-rubio,109
mariano.gentilini,109
henry.means,110
Sharonda Stephens,110
lourine.saxton,111
denise.williams,111
ew_benefits,111
ge_benefits,111
mark.papasergia,111
jtholt,112
custserv,112
sonia.moore,113
ahglobalhawaii,113
patricia_cuero,114
tamara_stamport,114
jblackwell,115
jleslie,115
bryant,116
cheatsheets,116
jesse.alvarado,117
chuck.good,117
jerry.graves,117
george.smith,118
dave.nommensen,118
earl.tisdale,119
katherine.crosswhite,119
andrew.h.lewis,120
epao3,120
walterpye,121
jim_braniff,121
'mabramso,122
knethercutt,122
charlotte,123
foothill,123
e-mail <.ned,124
mschopper,124
wanda.holloway,125
lawrence.t.babbio.jr,125
customercare,126
marleneg,126
kltaylor,126
plucci,126
ywang,127
critical.notice,127
harry.arora,128
harrysarora,128
nxb,129
vpimenov,129
krzysztof.forycki,130
ed.cattigan,130
specialoffers,131
souad.mahmassani,131
h..lewis,131
brenna.neves,132
eve.puckett,132
markskilling,133
tskilling,133
fly_soft,133
n..anderson,134
r..rogers,134
derek.edmiston,135
simon.hastings,135
blanghem,136
muleman1,136
charles.smith,136
justin.o'malley,137
d.alexander,137
serena.bishop,138
lisa.gang,138
edward.baughman,138
bdmiller,138
eemainzer,138
diane.cutsforth,138
oasis502,138
dbishop,139
dks,139
jeffrey.keenan,140
barton.clark,140
jesus.melendrez,141
dcagle,141
scott.bolton,142
dlassere,142
brandon.neff,143
mark.frank,144
darin.talley,144
acahanchian,145
amirco,145
platts,146
energybulletin,146
rick.suderman,147
randy.lagrimini,147
rshapiro,148
2.3895.3b-cqbugn4uk7i0.1,148
houstonbroadwayseries,148
jmathes,149
rothstein.steven,149
geriann.warner,150
jo.hill,150
marilyn.smith,151
rhaysle,151
rosanna.migliaccio,152
bluechipbrands2,152
jreitme,152
teresa.callahan,153
stacey.aune,153
orlando.gonzalez,154
rebecca.mcdonald,154
connie.blackwood,154
levine,155
e201b-1,155
bhash1,155
michael.hicks,156
john.brindle,156
chealey,157
jalexander,157
alice.wright,158
l..denton,158
market_relations,159
krobb,159
vross,159
savont,160
georgep,160
djones1,161
meredith.mitchell,161
justin.boyd,162
nita.garcia,162
dvddawg,163
undisclosed.recipients,163
mortloan66,163
facqe,163
freepaysitepasss,163
robeson,164
careed,164
barbara_klemstine,165
douglass,165
vicki_sandler,165
greg8835,166
djohnson,166
clearbot,167
kensey_subscriber,167
jwatson,168
janell_dye,168
louis.iaconetti,169
ron.coker,169
simon.shih,170
andrew.miles,170
kertz,171
5e8nx4it,172
ls2fd8x,172
mday,173
rmp,173
bhansen,173
jazzafrat,174
lhost,174
hreasoner,175
charles.berry,175
savita.puthigai,176
EOL North America Traders,176
mike.sheedy,177
jkriendler,177
jsutton,178
lindol2,178
ashleastu,179
lisa.a.meador,179
jkbowles,179
jgibbons,180
yolanda,180
donna.finnels-neal,181
d..anderson,181
amelia.alder,182
joannie.williamson,182
esther.garcia,183
karen.lindley,183
scharnberger-armin,184
scott.hendrickson,184
tracie.mccormack,185
Enron Europe General Announcement,185
webmaster,186
insights,186
alluserstext,186
mother-gift,187
co.o.l._111400,187
deals,187
pkeavey,187
michael.burke,188
eott.employees,188
scott.vonderheide,188
clayton.degiacinto.wg02,189
fap,189
stacey.w.white,190
jennifer.h.staton,190
a..lee,191
danny.wilson,191
sivy,192
moneyadm2,192
scorman,193
cbi_mail,193
kbtoyoffers,193
a..smith,194
bradley.holmes,194
jeffrey.w.dellapina,195
c..koehler,195
justin.rostant,196
a..bibi,196
awilliams,197
wmontg6626,197
diane.taylor,198
kalen.pieper,198
sylvia.hu,199
felecia.acevedo,199
sue.kelly,199
george.ellis,200
russ.porter,201
oscar.dalton,201
lwin,202
dave.neubauer,202
dari.dornan,202
edismail,203
edis-by-email,203
courtney.votaw,204
sarahberry819,204
lgoldseth,205
hoot61,206
efitts,206
cutty.cunningham,207
phil.lowry,207
pat'.'scatena,208
afinch,208
outlook.team,209
allen.joe,209
danny.ex,209
aimee.shek,209
esmeralda.gonzalez,210
athena.alexander,210
tknight,211
michele.lokay,211
cristina.zavala,212
victor.browner,212
craig.taylor,213
r..harrington,213
bcarlton,214
e-mail <.anna,214
ei_editor,215
einsighttext,215
barbd,216
mcfam,216
greg.johnston,217
catherine.clark,217
ian.mcarthur,217
pat.hilleman,218
rkean,218
energy.professional,219
ss4,219
amber.ebow,220
wendi.lebrocq,220
kelly.lombardi,220
rjl9,221
syw1,221
jmunoz,221
abb,221
kaplan,221
lisa_kennedy,222
alicia.goodrow,222
shanna.funkhouser,223
michael.beyer,223
jweiss,224
paul.d.thomas,224
jhh1,225
vince_j_kaminski,225
howdes,226
heyhiboy,226
matt.motley,227
travel,227
risk.group,228
marcia.linton,228
dfbane,229
mkhenderson,229
robert.fuller,230
clayton.seigle,230
enron.everyone_et&s_houston,231
kent.miller,231
gramlr,232
doornbos,232
paul.donnelly,233
'jwatson,233
benjamin,234
emca,234
pdondanville,235
william_f_henze,235
rtackett,236
ariopelle,237
tcastleman,237
theresa.vos,238
sanjay.gupta,238
stacey.white,238
chay,239
dgagliardi,239
platt,240
gkinney,240
mlokay,241
hea,241
regina.blackshear,242
ashp_2,242
energyinstitute,243
scottsmith,244
travieso74,244
jskilli,245
enews,245
joseph.hirl,246
eduardo.robles,246
damonmisti,247
btusux,247
edward.brady,248
sladana-anna.kulic,248
kassandra.banks,249
beverley.ashcroft,249
weekly.report,249
jean.adams,250
alma.carrillo,250
carol,251
william_carlson,251
vladi.pimenov,252
csilva,252
chris.sonneborn,253
pat.flavin,253
ami_chokshi,254
timpowell,254
charles.cheek,255
emily.sellers,255
abcnews-l,256
abcnewsnow-editor,256
jennifer_lamprecht,257
hof,257
capstone,258
bob.mckinney,258
rrga-l,259
ship-confirm,260
tgeacco,260
fund,261
technologydaily-alert,261
undisclosed-recipients,261
cguardino,262
rebrooks,263
mmaggi,264
enron.mailsweeper.admin,264
alatorre,265
wgphou.customernotices,265
jking100,266
thestreet,266
kpresto,266
jennifer.medcalf,267
colleen.koenig,267
lb_electronic_orders,267
neal.d.winfree,268
brad.jones,268
shirley.mcdowell,268
cea_ali,269
patty.donahue,269
newswire-html,270
lists,270
sophie.martin,271
joel.ephross,271
ferrari.scott,272
powerprices,272
enron-owner,273
mary.fischer,273
enron,273
firefighter_co11_2001,274
dunsing,274
jschilke,275
kmahmoud,276
randal.maffett,276
john.chismar,276
ttg,277
edtgroup,277
Lost/Closed Deals Report - Dist. List (All Markets),278
katherine.benedict,278
patrick.mulvany,279
andres.balmaceda,279
carmen.peters,280
castaneda,280
kevin.howard,281
mike.shannon,281
sylvia.thomas,282
chris.hendrix,283
body.shop,283
gail.kettenbrink,284
michael.barber,284
eric.schneider,285
vance.holtzman,285
linguaphile,286
wsmith,286
ameritrade_032991,287
jschwie,287
dwa3,288
mmf4,288
wsandberg3,289
sostrow,290
tori.wells,290
georgeanne.hodges,291
energy.dl-ga-all_ubsw,291
vicsandra.trujillo,292
john.swafford,292
wsnyder,293
hsherer,293
storm,294
storm-advisory,294
cmicheli,295
smccabe,295
robin.barbe,296
jenny.helton,296
enron.operations,297
ets.announcement,297
enron.houston,297
paul.lewis,298
tim.carter,298
mary.tudon,299
harry.collins,299
yardeni,300
econews,300
sheri.a.righi,301
kirk.mcdaniel,301
eke,302
deb,302
aroffwarg,303
ben.f.jacoby,303
mcuilla,304
sctc,304
markus.fiala,305
tomas.valnek,305
mwoita,306
stephanie.harris,307
jan.cooley,307
e-mail <.chet,308
cfenner,308
stephanie.segura,309
web,310
transatl,310
michael.seely,311
dean.laurent,311
ifsg230,312
jeff_dasovich,312
g5htdjbdrfu,313
bizop,313
mneeley,314
cpryor,314
jones,315
andym,315
millie.gautam,316
prashant.bhairgond,316
rory.calhoun,317
plove,318
jmjaked,318
sspencer,319
gstorey,319
gstorey_71,319
georgene.moore,320
thomas.moore,320
dpriese,321
tim.deanna,321
dudley.poston,322
jarnold,322
tom.donohoe,323
mark.schrab,323
distribution,324
sande,324
jeff_skilling,325
speterson,325
truorange,326
vwbjjubrg3,327
bnysno2bpomrs,327
dan.bruce,328
stacy.walker,328
jamills,329
davidpsmith,329
dperlin,330
memberservices,330
wagerlist,331
bryan.kimzey,332
